timestamp,health_score,statut,anomaly_score,anomalie,mode,mode_nom
2025-01-01T17:20:00Z,53.6,Surveillance,0.3743023817551079,FALSE,3,Charge nominale
2025-01-01T17:25:00Z,53.4,Surveillance,0.39673375066790884,FALSE,3,Charge nominale
2025-01-01T17:30:00Z,51.9,Surveillance,0.3795202384626392,FALSE,1,Charge nominale
2025-01-01T17:35:00Z,52.3,Surveillance,0.42740414125971643,FALSE,1,Charge nominale
2025-01-01T17:40:00Z,56.1,Surveillance,0.43803222981962886,FALSE,1,Charge nominale
2025-01-01T17:45:00Z,57.4,Surveillance,0.43648642911856594,FALSE,1,Charge nominale
2025-01-01T17:50:00Z,57.9,Surveillance,0.43250941248800584,FALSE,1,Charge nominale
2025-01-01T17:55:00Z,56.6,Surveillance,0.3951921122494915,FALSE,1,Charge nominale
2025-01-01T18:00:00Z,54,Surveillance,0.3993315917146976,FALSE,3,Charge nominale
2025-01-01T18:05:00Z,52.3,Surveillance,0.3912586543916573,FALSE,3,Charge nominale
2025-01-01T18:10:00Z,52.3,Surveillance,0.3913762366092495,FALSE,3,Charge nominale
2025-01-01T18:15:00Z,52,Surveillance,0.39340089193864486,FALSE,3,Charge nominale
2025-01-01T18:20:00Z,51.4,Surveillance,0.38923025314821286,FALSE,3,Charge nominale
2025-01-01T18:25:00Z,51.4,Surveillance,0.49523617894143174,FALSE,4,Charge légère
2025-01-01T18:35:00Z,56.6,Surveillance,0.4039496946085113,FALSE,1,Charge nominale
2025-01-01T18:40:00Z,55.1,Surveillance,0.40455709731148587,FALSE,1,Charge nominale
2025-01-01T18:45:00Z,53.1,Surveillance,0.385357781578998,FALSE,1,Charge nominale
2025-01-01T18:50:00Z,54,Surveillance,0.3985431629161911,FALSE,1,Charge nominale
2025-01-01T18:55:00Z,54.9,Surveillance,0.3906917688867438,FALSE,1,Charge nominale
2025-01-01T19:00:00Z,53.1,Surveillance,0.38603526227789037,FALSE,1,Charge nominale
2025-01-01T19:05:00Z,53.1,Surveillance,0.3829275554335385,FALSE,3,Charge nominale
